id	name	type	label	comment	subClassOf	supersededBy
schema:ImagingTest	schema:ImagingTest	rdfs:Class	ImagingTest	Any medical imaging modality typically used for diagnostic purposes.	schema:MedicalTest	
schema:FulfillmentTypeEnumeration	schema:FulfillmentTypeEnumeration	rdfs:Class	FulfillmentTypeEnumeration	A type of product fulfillment.	schema:Enumeration	
schema:Claim	schema:Claim	rdfs:Class	Claim	A [[Claim]] in Schema.org represents a specific, factually-oriented claim that could be the [[itemReviewed]] in a [[ClaimReview]]. The content of a claim can be summarized with the [[text]] property. Variations on well known claims can have their common identity indicated via [[sameAs]] links, and summarized with a [[name]]. Ideally, a [[Claim]] description includes enough contextual information to minimize the risk of ambiguity or inclarity. In practice, many claims are better understood in the context in which they appear or the interpretations provided by claim reviews.    Beyond [[ClaimReview]], the Claim type can be associated with related creative works - for example a [[ScholarlyArticle]] or [[Question]] might be [[about]] some [[Claim]].    At this time, Schema.org does not define any types of relationship between claims. This is a natural area for future exploration.   	schema:CreativeWork	
schema:BowlingAlley	schema:BowlingAlley	rdfs:Class	BowlingAlley	A bowling alley.	schema:SportsActivityLocation	
schema:DonateAction	schema:DonateAction	rdfs:Class	DonateAction	The act of providing goods, services, or money without compensation, often for philanthropic reasons.	schema:TransferAction	
schema:Number	schema:Number	schema:DataType,rdfs:Class	Number	Data type: Number.\n\nUsage guidelines:\n\n* Use values from 0123456789 (Unicode 'DIGIT ZERO' (U+0030) to 'DIGIT NINE' (U+0039)) rather than superficially similar Unicode symbols.\n* Use '.' (Unicode 'FULL STOP' (U+002E)) rather than ',' to indicate a decimal point. Avoid using these symbols as a readability separator.		
schema:CompoundPriceSpecification	schema:CompoundPriceSpecification	rdfs:Class	CompoundPriceSpecification	A compound price specification is one that bundles multiple prices that all apply in combination for different dimensions of consumption. Use the name property of the attached unit price specification for indicating the dimension of a price component (e.g. "electricity" or "final cleaning").	schema:PriceSpecification	
schema:GeoCoordinates	schema:GeoCoordinates	rdfs:Class	GeoCoordinates	The geographic coordinates of a place or event.	schema:StructuredValue	
schema:OfferCatalog	schema:OfferCatalog	rdfs:Class	OfferCatalog	An OfferCatalog is an ItemList that contains related Offers and/or further OfferCatalogs that are offeredBy the same provider.	schema:ItemList	
schema:PostalAddress	schema:PostalAddress	rdfs:Class	PostalAddress	The mailing address.	schema:ContactPoint	
schema:PhysiciansOffice	schema:PhysiciansOffice	rdfs:Class	PhysiciansOffice	A doctor's office or clinic.	schema:Physician	
schema:Casino	schema:Casino	rdfs:Class	Casino	A casino.	schema:EntertainmentBusiness	
schema:MedicalObservationalStudy	schema:MedicalObservationalStudy	rdfs:Class	MedicalObservationalStudy	An observational study is a type of medical study that attempts to infer the possible effect of a treatment through observation of a cohort of subjects over a period of time. In an observational study, the assignment of subjects into treatment groups versus control groups is outside the control of the investigator. This is in contrast with controlled studies, such as the randomized controlled trials represented by MedicalTrial, where each subject is randomly assigned to a treatment group or a control group before the start of the treatment.	schema:MedicalStudy	
schema:Airport	schema:Airport	rdfs:Class	Airport	An airport.	schema:CivicStructure	
schema:ActionStatusType	schema:ActionStatusType	rdfs:Class	ActionStatusType	The status of an Action.	schema:StatusEnumeration	
schema:InsuranceAgency	schema:InsuranceAgency	rdfs:Class	InsuranceAgency	An Insurance agency.	schema:FinancialService	
schema:WPFooter	schema:WPFooter	rdfs:Class	WPFooter	The footer section of the page.	schema:WebPageElement	
schema:InteractionCounter	schema:InteractionCounter	rdfs:Class	InteractionCounter	A summary of how users have interacted with this CreativeWork. In most cases, authors will use a subtype to specify the specific type of interaction.	schema:StructuredValue	
schema:CommentAction	schema:CommentAction	rdfs:Class	CommentAction	The act of generating a comment about a subject.	schema:CommunicateAction	
schema:NutritionInformation	schema:NutritionInformation	rdfs:Class	NutritionInformation	Nutritional information about the recipe.	schema:StructuredValue	
schema:ReturnFeesEnumeration	schema:ReturnFeesEnumeration	rdfs:Class	ReturnFeesEnumeration	Enumerates several kinds of policies for product return fees.	schema:Enumeration	
schema:HowToTip	schema:HowToTip	rdfs:Class	HowToTip	An explanation in the instructions for how to achieve a result. It provides supplementary information about a technique, supply, author's preference, etc. It can explain what could be done, or what should not be done, but doesn't specify what should be done (see HowToDirection).	schema:CreativeWork,schema:ListItem	
schema:FilmAction	schema:FilmAction	rdfs:Class	FilmAction	The act of capturing sound and moving images on film, video, or digitally.	schema:CreateAction	
schema:EnergyEfficiencyEnumeration	schema:EnergyEfficiencyEnumeration	rdfs:Class	EnergyEfficiencyEnumeration	Enumerates energy efficiency levels (also known as "classes" or "ratings") and certifications that are part of several international energy efficiency standards.	schema:Enumeration	
schema:Ticket	schema:Ticket	rdfs:Class	Ticket	Used to describe a ticket to an event, a flight, a bus ride, etc.	schema:Intangible	
schema:Guide	schema:Guide	rdfs:Class	Guide	[[Guide]] is a page or article that recommends specific products or services, or aspects of a thing for a user to consider. A [[Guide]] may represent a Buying Guide and detail aspects of products or services for a user to consider. A [[Guide]] may represent a Product Guide and recommend specific products or services. A [[Guide]] may represent a Ranked List and recommend specific products or services with ranking.	schema:CreativeWork	
schema:Locksmith	schema:Locksmith	rdfs:Class	Locksmith	A locksmith.	schema:HomeAndConstructionBusiness	
schema:DigitalDocument	schema:DigitalDocument	rdfs:Class	DigitalDocument	An electronic file or document.	schema:CreativeWork	
schema:Taxi	schema:Taxi	rdfs:Class	Taxi	A taxi.	schema:Service	schema:TaxiService
schema:MusicRelease	schema:MusicRelease	rdfs:Class	MusicRelease	A MusicRelease is a specific release of a music album.	schema:MusicPlaylist	
schema:AllocateAction	schema:AllocateAction	rdfs:Class	AllocateAction	The act of organizing tasks/objects/events by associating resources to it.	schema:OrganizeAction	
schema:AggregateRating	schema:AggregateRating	rdfs:Class	AggregateRating	The average rating based on multiple ratings or reviews.	schema:Rating	
schema:Church	schema:Church	rdfs:Class	Church	A church.	schema:PlaceOfWorship	
schema:Country	schema:Country	rdfs:Class	Country	A country.	schema:AdministrativeArea	
schema:HyperTocEntry	schema:HyperTocEntry	rdfs:Class	HyperTocEntry	A HyperToEntry is an item within a [[HyperToc]], which represents a hypertext table of contents for complex media objects, such as [[VideoObject]], [[AudioObject]]. The media object itself is indicated using [[associatedMedia]]. Each section of interest within that content can be described with a [[HyperTocEntry]], with associated [[startOffset]] and [[endOffset]]. When several entries are all from the same file, [[associatedMedia]] is used on the overarching [[HyperTocEntry]]; if the content has been split into multiple files, they can be referenced using [[associatedMedia]] on each [[HyperTocEntry]].	schema:CreativeWork	
schema:Mosque	schema:Mosque	rdfs:Class	Mosque	A mosque.	schema:PlaceOfWorship	
schema:QualitativeValue	schema:QualitativeValue	rdfs:Class	QualitativeValue	A predefined value for a product characteristic, e.g. the power cord plug type 'US' or the garment sizes 'S', 'M', 'L', and 'XL'.	schema:Enumeration	
schema:PublicationEvent	schema:PublicationEvent	rdfs:Class	PublicationEvent	A PublicationEvent corresponds indifferently to the event of publication for a CreativeWork of any type, e.g. a broadcast event, an on-demand event, a book/journal publication via a variety of delivery media.	schema:Event	
schema:DataFeed	schema:DataFeed	rdfs:Class	DataFeed	A single feed providing structured information about one or more entities or topics.	schema:Dataset	
schema:InvestmentFund	schema:InvestmentFund	rdfs:Class	InvestmentFund	A company or fund that gathers capital from a number of investors to create a pool of money that is then re-invested into stocks, bonds and other assets.	schema:InvestmentOrDeposit	
schema:Store	schema:Store	rdfs:Class	Store	A retail good store.	schema:LocalBusiness	
schema:SiteNavigationElement	schema:SiteNavigationElement	rdfs:Class	SiteNavigationElement	A navigation element of the page.	schema:WebPageElement	
schema:Barcode	schema:Barcode	rdfs:Class	Barcode	An image of a visual machine-readable code such as a barcode or QR code.	schema:ImageObject	
schema:ExerciseAction	schema:ExerciseAction	rdfs:Class	ExerciseAction	The act of participating in exertive activity for the purposes of improving health and fitness.	schema:PlayAction	
schema:Newspaper	schema:Newspaper	rdfs:Class	Newspaper	A publication containing information about varied topics that are pertinent to general information, a geographic area, or a specific subject matter (i.e. business, culture, education). Often published daily.	schema:Periodical	
schema:Brand	schema:Brand	rdfs:Class	Brand	A brand is a name used by an organization or business person for labeling a product, product group, or similar.	schema:Intangible	
schema:PurchaseType	schema:PurchaseType	rdfs:Class	PurchaseType	Enumerates a purchase type for an item.	schema:Enumeration	
schema:DefinedTermSet	schema:DefinedTermSet	rdfs:Class	DefinedTermSet	A set of defined terms, for example a set of categories or a classification scheme, a glossary, dictionary or enumeration.	schema:CreativeWork	
schema:GovernmentOffice	schema:GovernmentOffice	rdfs:Class	GovernmentOffice	A government office&#x2014;for example, an IRS or DMV office.	schema:LocalBusiness	
schema:Attorney	schema:Attorney	rdfs:Class	Attorney	Professional service: Attorney. \n\nThis type is deprecated - [[LegalService]] is more inclusive and less ambiguous.	schema:LegalService	
schema:MusicGroup	schema:MusicGroup	rdfs:Class	MusicGroup	A musical group, such as a band, an orchestra, or a choir. Can also be a solo musician.	schema:PerformingGroup	
schema:SportsOrganization	schema:SportsOrganization	rdfs:Class	SportsOrganization	Represents the collection of all sports organizations, including sports teams, governing bodies, and sports associations.	schema:Organization	
schema:ProductModel	schema:ProductModel	rdfs:Class	ProductModel	A datasheet or vendor specification of a product (in the sense of a prototypical description).	schema:Product	
