toolId	toolType	productId	commodityCode
Pantographic_tracing_instruments	Tool	DentalMarkingDevices	42152110
Partial_impression_trays	Tool	DentalImpressionTrays	42152105
Placing_pliers	Tool	OrthodonticPliers	42152713
Rotary_abrasive_instruments	Tool	DentalPolishingDiscs	42151805
Rotary_cutting_instruments	Tool	DentalSeparatingDiscs	42152907
Serrated_pliers	Tool	OrthodonticPliers	42152713
Shade_guides	Tool	DentalShades	42151507
Sprue_formers	Tool	DentalFormers	42152102
Stone_vacuum_mixers	Tool	DentalLaboratoryVacuumUnits	42152217
Surgical_dental_microscopes	Tool	Magnifiers	42295121
Surgical_needle_holders	Tool	SurgicalNeedleHolders	42292903
Titanium_forceps	Tool	DentalForceps	42151623
Water_injectors	Tool	TeethCleaningDevices	42151910
Willis_gauges	Tool	Gag	42151644
Bioelectric_impedance_machines	Tool	ImpedanceMeters	41113621
Glucometers	Tool	Meters	41116201
Hydrostatic_weighing_machines	Tool	BodyweightMeasuringScales	41111508
Ketone_meters	Tool	Meter	41116210
Metabolic_carts	Tool	Calorimeters	41112201
Upright_scales	Tool	BodyweightMeasuringScales	41111508
Wearable_fitness_monitors	Tool	PhysiologicalRecorders	41111912
4-well_lens_holders	Tool	OphthalmicLensHolder	42294520
8-well_lens_flippers	Tool	OphthalmicLensHolder	42294520
Adult_fixation_targets	Tool	OphthalmicInstrumentTableAccessories	42192703
Amsler_grids	Tool	EyeVisionCards	42183001
Autorefractors	Tool	Keratometers	42183035
Binocular_indirect_ophthalmoscopes	Tool	ScopeSets	42182005
Biomicroscopes	Tool	OphthalmicSlitLamps	42183015
Broken_wheel_visual_acuity_cards	Tool	EyeVisionCards	42183001
Child_fixation_targets	Tool	OphthalmicInstrumentTableAccessories	42192703
Clear_20_diopter_condensing_lenses	Tool	OphthalmicEyeTestLenses	42183009
Clear_78_diopter_condensing_lenses	Tool	OphthalmicEyeTestLenses	42183009
Color_vision_testing_devices	Tool	ColorPerceptionTestingLanterns	42183041
Combined_cover_paddle_occluders	Tool	EyeOccluders	42183030
Contact_lens_loupes	Tool	Loupes	41111714
Corneal_pachymeters	Tool	ThicknessMeasuringDevices	41111623
Corneal_topographers	Tool	CornealTopographers	42183002
Fixation_cards	Tool	EyeVisionCards	42183001
Fundus_cameras	Tool	PhotoAttachmentsForMicroscopes	41111706
Golf_club_spuds	Tool	Blades	42294511
Gonioscopy_lenses	Tool	OphthalmicEyeTestLenses	42183009
Halberg_clips	Tool	OphthalmicLensHolder	42294520
Half_nylon_gripping_pliers	Tool	OpticiansTools	42183040
Horizontal_prism_bars	Tool	OphthalmicPrisms	42183013
HRR_Hardy-Rand-Rittler_plates	Tool	EyeVisionCards	42183001
Hruby_lenses	Tool	OphthalmicEyeTestLenses	42183009
Ishihara_plates	Tool	EyeVisionCards	42183001
Keratometers	Tool	Keratometers	42183035
Lachrymal_cannulae	Tool	OphthalmicAspirationSupplies	42293504
Lachrymal_dilators	Tool	OphthalmicLachrymalProbes	42294533
Lea_symbols_near_vision_cards	Tool	EyeVisionCards	42183001
Lens_calipers	Tool	OpticiansTools	42183040
Lens_clocks	Tool	LensMeasuringEquipment	23151702
Lensometers	Tool	OphthalmicLensometers	42183010
Loose_prisms	Tool	OphthalmicPrisms	42183013
Multiple_pin_hole_occluders	Tool	EyeOccluders	42183030
Multiple_pinhole_mask_occluders	Tool	EyeOccluders	42183030
Non-contact_handheld_fundus_lenses	Tool	OphthalmicEyeTestLenses	42183009
Ophthalmic_transilluminators	Tool	OphthalmicTransilluminators	42183019
Optical_screwdrivers	Tool	OpticiansTools	42183040
Pediatric_near_point_cards	Tool	EyeVisionCards	42183001
Phoroptors	Tool	PhoropterUnits	42183029
Pupil_diameter_PD_rules	Tool	EyeVisionCards	42183001
Randot_stereo_tests	Tool	DepthPerceptionApparatus	42183042
Retinal_cameras	Tool	FundusCameras	42183403
Retinoscopes	Tool	OphthalmicRetinoscopes	42183503
Retinoscopy_racks	Tool	OphthalmicRetinoscopeAccessories	42183504
Scleral_depressors	Tool	ScleralShells	42294537
Single_Lea_symbol_books	Tool	EyeVisionCards	42183001
Skiascopic_lens_rack	Tool	OphthalmicRetinoscopeAccessories	42183504
Snipe_nose_pliers	Tool	OpticiansTools	42183040
Tonometers	Tool	OphthalmicTonometers	42183018
Trial_lens_sets	Tool	OphthalmicEyeTestLenses	42183009
Wide_jaw_angling_pliers	Tool	OpticiansTools	42183040
Worth_4-dot_tests	Tool	BinocularVisionTestSets	42183046
Yellow_condensing_lenses	Tool	OphthalmicEyeTestLenses	42183009
Ampoule_filling_machines	Tool	AmpouleFillingEquipment	23151801
Area_survey_meters	Tool	RadiationDetectors	41111929
Automated_drug_dispensing_equipment	Tool	FillingMachines	23151810
Barcode_scanning_prescription_tracking_systems	Tool	BarCodeReaderEquipment	43211701
Capsule_counters	Tool	TabletCounters	23151812
Electronic_blood_pressure_monitors	Tool	ElectronicBloodPressureUnits	42181602
Filters_for_glass_containers_ampoules	Tool	PharmaceuticalUltraFilters	23151806
Horizontal_air_flow_laminar_hoods	Tool	Stations	41103504
Intravenous_IV_therapy_equipment	Tool	IntravenousTubingWithCatheterAdministrationKits	42221614
Label-making_machines	Tool	LabelMakingMachines	44102405
Lead_shielded_drawing_stations	Tool	FloorInstalledPanels	42204007
Lead_transport_shields	Tool	Curtains	42204006
Manual_blood_pressure_equipment	Tool	MercuryBloodPressureUnits	42181603
Medication_pulling_dispensing_systems	Tool	PillDispensers	42192602
Metric_graduates	Tool	LaboratoryGraduatedCylinders	41121805
Metric_weights	Tool	CalibrationWeightSets	41111505
Mortars	Tool	Mortars	41101702
Multiple_channel_well_scintillation_counters	Tool	LiquidScintillationCounters	41103301
Needles	Tool	HypodermicNeedle	42142523
Ostomy_products	Tool	OstomyStarterKits	42312110
Oxygen_therapy_equipment	Tool	OxygenTherapyDeliverySystemProducts	42271718
Pestles	Tool	Mortars	41101702
Radiation_shields_for_syringes_and_vials	Tool	Curtains	42204006
Radiochemical_fume_hood_and_filter_systems	Tool	Cupboards	41103502
Radionucleide_dose_calibrators	Tool	MedicalRadiationDosimeters	42203901
Sealing_machines	Tool	SealingAugerDoseMachines	23151805
Single_channel_well_scintillation_counters	Tool	LiquidScintillationCounters	41103301
Syringes	Tool	MedicalSyringesWithoutNeedle	42142608
Vertical_air_flow_laminar_hoods	Tool	Stations	41103504
Anesthesia_equipment	Tool	Machines	42272501
Anesthesia_ventilators	Tool	AnesthesiaInhalerUnits	42272503
Anoscopes	Tool	RectalExamSpeculas	42182001
Arterial_blood_gas_monitoring_equipment	Tool	ArterialBloodGasMonitors	42271502
Arterial_line_catheters	Tool	ArterialLineCatheters	42221501
Artery_forceps	Tool	Forceps	42291802
Aspirating_needles	Tool	Needles	42142520
Blood_collection_needles	Tool	BloodCollectionNeedles	42142521
Bone_marrow_biopsy_equipment	Tool	Tray	42142535
Breath_alcohol_testers	Tool	AlcoholAnalyzers	46151604
Bull_dog_nose_clamps	Tool	Forceps	42291802
Cast_removal_saws	Tool	Saws	42241602
Central_venous_pressure_lines	Tool	CentralVenousCatheters	42221503
Chest_tubes	Tool	ChestTubes	42144102
Defibrillators	Tool	HardPaddles	42172101
Dissector_rods	Tool	SurgicalDissectors	42292701
Doppler_ultrasound_fetascopes	Tool	EchocardiographTransducerAccessories	42201724
Doppler_vascular_equipment	Tool	EchocardiographTransducerAccessories	42201724
Electrocardiography_EKG_units	Tool	ElectrocardiographyEkgUnits	42181701
Electrocautery_devices	Tool	ElectrocauteryEquipment	42295104
Endoscopic_camera_video_systems	Tool	Accessories	42296408
Eye_charts	Tool	EyeVisionCards	42183001
Fluoroscopes	Tool	MedicalCinefluoroscopyUnits	42201805
Halo_fixation_devices	Tool	NeckTractionSupplies	42242103
Harvester_rods	Tool	SurgicalDissectors	42292701
High-frequency_ventilators	Tool	HighFrequencyVentilators	42272207
Holter_monitors	Tool	Accessories	42181713
Interthercal_therapy_equipment	Tool	InfusionPumpKits	42222008
Intracranial_pressure_monitors	Tool	IntracranialPressureIcpMonitoringUnits	42181902
Intramuscular_needles	Tool	HypodermicNeedle	42142523
Knee_braces	Tool	Support	42241703
Lancets	Tool	Lancets	41104102
Life_support_for_trauma_and_transport_LSTAT_intensive_care_units	Tool	MobileMedicalServicesLitter	42171611
Lumbar_puncture_equipment	Tool	Tray	42142535
Manual_blood_pressure_units	Tool	MercuryBloodPressureUnits	42181603
Medical_magnetic_resonance_imaging_MRI_machines	Tool	MedicalMagneticResonanceImagingMriScanners	42201609
Mosquito_artery_forceps	Tool	Forceps	42291802
Nail_nippers	Tool	SurgicalNippers	42291609
Nail_probes	Tool	Directors	42292603
Operating_microscopes	Tool	Magnifiers	42295121
Oximeters	Tool	PulseOximeterUnits	42181801
Plastic_surgery_lasers	Tool	SurgicalLasers	42295119
Portable_satellite_telehealth_terminals	Tool	Receivers	52161523
Pulmonary_function_testing_PFT_equipment	Tool	Spirometers	42271602
Retractors	Tool	SurgicalRetractors	42293107
Scalpel_blades	Tool	Trephines	42291613
Scalpel_handles	Tool	Trephines	42291613
Slit_lamps	Tool	OphthalmicSlitLamps	42183015
Splints	Tool	OrthopedicSplintSystems	42241507
Subclavian_lines	Tool	CentralVenousCatheters	42221503
Subcutaneous_hypodermic_needles	Tool	HypodermicNeedle	42142523
Surgical_curettes	Tool	CuretteSets	42291607
Suturing_needles	Tool	SutureNeedles	42312206
Swan_catheters	Tool	InterventionalVascularCathetersForGeneralUse	42203402
Tong_traction_devices	Tool	NeckTractionSupplies	42242103
Tongue_blades	Tool	Sticks	42181501
Tracheal_suctioning_equipment	Tool	VacuumAppliances	42293522
Tuberculin_TB_skin_test_equipment	Tool	TuberculinSyringes	42142611
Vaginal_specula	Tool	VaginalExamSpeculas	42182013
Vascular_straight_aortic_clamps	Tool	Forceps	42291802
Walking_braces	Tool	WalkingBraces	42241707
Anesthesia_breathing_bags	Tool	VentilatorAccessories	42272220
Anesthesia_vaporizers	Tool	AnesthesiaInhalerUnits	42272503
Assist-control_ventilation_equipment	Tool	IntensiveCareVentilators	42272205
Bilevel_positive_airway_pressure_BPAP_equipment	Tool	NonInvasiveBiLevelMachines	42272203
Cardiac_output_monitors	Tool	CardiacOutputCoMonitoringUnits	42181903
Central_venous_pressure_monitoring_catheters	Tool	CentralVenousCatheters	42221503
Coagulation_monitors	Tool	Meter	41116209
Continuous_positive_airway_pressure_CPAP_equipment	Tool	NonInvasiveContinuousPositiveAirPressureMachines	42272202
Digital_spirometers	Tool	Spirometers	42271602
Double_lumen_tubes	Tool	EndotrachealTubes	42271903
Echocardiography_equipment	Tool	EchocardiographTransducerAccessories	42201724
Endotracheal_tubing	Tool	EndotrachealTubes	42271903
Gas_anesthesia_machines	Tool	Machines	42272501
High_frequency_ventilation_devices	Tool	HighFrequencyVentilators	42272207
Intravenous_IV_catheters	Tool	PeripherallyInsertedCentralCathetersPicc	42221504
Intravenous_IV_infusion_pumps	Tool	IntravenousInfusionPumpsForGeneralUse	42222001
Invasive_blood_pressure_analysis_equipment	Tool	CentralVenousPressureCvpManometers	42181611
Laryngoscopes	Tool	LaryngoscopeBlades	42272001
Nasal_airways	Tool	MedicalNasalCannulas	42271709
Non-rebreather_masks	Tool	Parts	42271708
Oxygen_delivery_concentrators	Tool	OxygenConcentrators	42271702
Oxygen_delivery_masks	Tool	Parts	42271708
Oxygen_saturation_monitors	Tool	RespiratoryMonitoringKitAccessories	42271515
Peak_flow_meters	Tool	PeakFlowmeters	42271604
Peripheral_nerve_stimulators	Tool	SurgicalNerveStimulators	42295419
Portable_ventilation_devices	Tool	HomeCareVentilators	42272208
Pressure_support_ventilation_PSV_equipment	Tool	IntensiveCareVentilators	42272205
Synchronized_intermittent_mandatory_ventilators_SIMV	Tool	IntensiveCareVentilators	42272205
Vital_signs_monitors	Tool	MultiparameterVitalSignUnits	42181904
Volume_limited_infant_ventilation_devices	Tool	VentilatorAccessories	42272220
Allis_forceps	Tool	Forceps	42291802
Biopsy_punches	Tool	SurgicalPunchHolders	42291713
Bone_chisels	Tool	Gouges	42291606
Bone_curettes	Tool	CuretteSets	42291607
Bone_forceps	Tool	Forceps	42291802
Bone_rasps	Tool	Files	42291611
Bone_ronguers	Tool	SurgicalRongeurs	42291612
Cast_cutters	Tool	Saws	42241602
Cast_spreaders	Tool	Saws	42241602
Cast_vacuums	Tool	CastVacuums	42241604
Cauterizing_equipment	Tool	ElectrocauteryEquipment	42295104
Cryoprobes	Tool	CryosurgeryUnits	42296502
Curved_surgical_scissors	Tool	SurgicalScissors	42291614
Cuticle_nippers	Tool	SurgicalNippers	42291609
Double-ended_curettes	Tool	CuretteSets	42291607
Excavator_curettes	Tool	CuretteSets	42291607
Hyfrecators	Tool	ElectrocauteryEquipment	42295104
Ingrown_nail_forceps	Tool	Forceps	42291802
Iris_scissors	Tool	SurgicalScissors	42291614
Locke_elevators	Tool	Levers	42292702
Mastoid_gouges	Tool	Gouges	42291606
Mayo_scissors	Tool	SurgicalScissors	42291614
McGlamry_elevators	Tool	Levers	42292702
Medical_examination_protective_gloves	Tool	NonSurgicalProcedureGloves	42132203
Metatarsal_spreaders	Tool	SurgicalSpreaders	42293304
Metzenbaum_scissors	Tool	SurgicalScissors	42291614
Nail_splitters	Tool	Forceps	42291802
Neurological_hammers	Tool	Mallets	42182302
Neurological_pinwheels	Tool	MedicalDiagnosticPinwheels	42182301
Nucleus_knives	Tool	Gouges	42291606
Orthopedic_splints	Tool	OrthopedicSplintSystems	42241507
Oscillating_bone_saws	Tool	PinDrivers	42295202
Packer_and_spatula_tools	Tool	SurgicalSpatulas	42294002
Phalangeal_forceps	Tool	Forceps	42291802
Pin_and_wire_cutters	Tool	WireCutterInstruments	42291602
Podiatry_chisels	Tool	Gouges	42291606
Powered_surgical_drills	Tool	PinDrivers	42295202
Sagittal_bone_saws	Tool	PinDrivers	42295202
Splinter_forceps	Tool	Forceps	42291802
Sponge_forceps	Tool	Forceps	42291802
Stationary_x_ray_equipment	Tool	MedicalXRayUnitsForGeneralDiagnosticUse	42201815
Sterile_gowns	Tool	CoverGowns	42131612
Straight_surgical_scissors	Tool	SurgicalScissors	42291614
Surgical_bone_burs	Tool	SurgicalBurr	42291627
Surgical_bone_mallets	Tool	Mallets	42292502
Surgical_hand_drills	Tool	DrillKits	42291701
Surgical_thumb_forceps	Tool	Forceps	42291802
Surgical_tissue_forceps	Tool	Forceps	42291802
Surgical_wire_cutters	Tool	WireCutterInstruments	42291602
Tenotomy_scissors	Tool	SurgicalScissors	42291614
Therapeutic_extremity_whirlpool_baths	Tool	Tanks	42142201
Therapeutic_paraffin_baths	Tool	TherapeuticParaffinBaths	42142112
Therapeutic_ultrasound_equipment	Tool	Supplies	42251623
Weitlaner_retractors	Tool	SurgicalRetractors	42293107
Wire_extraction_pliers	Tool	SurgicalPliers	42292303
Adaptive_cutlery	Tool	UtensilsForThePhysicallyChallenged	42211907
Adjustable_beds	Tool	PatientCareBedsForGeneralUse	42191807
Braille_printers	Tool	BrailleDevicesForThePhysicallyChallenged	42211702
Computer_switch_interfaces	Tool	AdaptiveCommunicationSwitchesForThePhysicallyChallenged	42211701
Electric_knives	Tool	DomesticElectricKnives	52141527
Electronic_blood_pressure_units	Tool	ElectronicBloodPressureUnits	42181602
Exercise_balls	Tool	TherapeuticBalls	42251610
Gait_and_transfer_belts	Tool	Therapy	42251701
Hoists	Tool	PatientCeilingHoists	42192304
Joy_sticks	Tool	GameJoySticks	43211705
Lift_chairs	Tool	PatientLifts	42192301
Looms	Tool	HandLooms	60122005
Orthotics	Tool	FootCareProducts	42241706
Portable_scanning_pens	Tool	Scanners	43211711
Pressure_care_garments	Tool	CompressionSocks	42142802
Pulleys	Tool	Therapy	42251607
Saws	Tool	Saws	27111508
Scooters	Tool	PatientScooters	42192206
Single-cut_mill_saw_files	Tool	MillSawFile	27111940
Switch_use_tools	Tool	AdaptiveCommunicationSwitchesForThePhysicallyChallenged	42211701
Tongue_switches	Tool	MouthsticksForThePhysicallyChallenged	42211704
Trackpads	Tool	TouchPads	43211713
Weights	Tool	Therapy	42251612
Wheeled_walkers	Tool	Rollators	42211506
Wobble_switches	Tool	AdaptiveCommunicationSwitchesForThePhysicallyChallenged	42211701
Adjustable_task_lamps	Tool	IncandescentLamps	39101612
Anti-glare_visors	Tool	ComputerDisplayGlareScreens	43212001
Astigmatism_wheel_charts	Tool	EyeVisionCards	42183001
Bailey-Lovie_Acuity_Chart	Tool	EyeVisionCards	42183001
Bar_magnifiers	Tool	Magnifiers	41111713
Braille_embossers	Tool	BrailleDevicesForThePhysicallyChallenged	42211702
Braille_laptop_computers	Tool	BrailleDevicesForThePhysicallyChallenged	42211702
Braille_personal_digital_assistants	Tool	BrailleDevicesForThePhysicallyChallenged	42211702
Check_writing_guides	Tool	WritingAidsForThePhysicallyChallenged	42211710
Closed_circuit_television_monitors	Tool	ClosedCircuitTelevisionCctvSystem	46171622
Color_discs	Tool	EyeVisionCards	42183001
Cone_adaptation_test_sets	Tool	EyeVisionCards	42183001
Contrast_sensitivity_test_cards	Tool	EyeVisionCards	42183001
Copyholders	Tool	Dispensers	44111506
Dome_magnifiers	Tool	Magnifiers	41111713
Envelope_addressing_guides	Tool	WritingAidsForThePhysicallyChallenged	42211710
Eye_occluders	Tool	EyeOccluders	42183030
Feinbloom_distance_charts	Tool	EyeVisionCards	42183001
Finger_puppets	Tool	Puppets	60141004
Flashlight_color_filters	Tool	VisualFilters	31241807
Flashlights	Tool	Flashlight	39111610
Handheld_magnifiers	Tool	Magnifiers	41111713
HOTV_charts	Tool	EyeVisionCards	42183001
Illuminated_cabinets	Tool	ChartProjectors	42183037
Illuminated_magnifiers	Tool	Magnifiers	41111713
Large_text_keyboards	Tool	Keyboards	43211706
Lea_crowded_symbol_books	Tool	EyeVisionCards	42183001
Lea_grating_paddles	Tool	EyeVisionCards	42183001
Lea_numbers_10-line_distance_charts	Tool	EyeVisionCards	42183001
Lea_numbers_15-line_distance_charts	Tool	EyeVisionCards	42183001
Lea_numbers_near_vision_cards	Tool	EyeVisionCards	42183001
Lea_single_presentation_flash_cards	Tool	EyeVisionCards	42183001
Lea_symbols_10-line_distance_charts	Tool	EyeVisionCards	42183001
Lea_symbols_15-line_distance_charts	Tool	EyeVisionCards	42183001
Lea_symbols_domino_cards	Tool	EyeVisionCards	42183001
Lea_symbols_Massachusetts_visual_acuity_test_format_near_vision_screeners	Tool	EyeVisionCards	42183001
Lea_symbols_playing_cards	Tool	EyeVisionCards	42183001
Lea_symbols_single_symbol_books	Tool	EyeVisionCards	42183001
Long_canes	Tool	Canes	42211501
Monoculars	Tool	Magnifiers	41111713
Near_vision_acuity_charts	Tool	EyeVisionCards	42183001
Needle_threaders	Tool	EquipmentForThePhysicallyChallenged	42212109
Night_scopes	Tool	VisionDevices	46171615
Penlights	Tool	Flashlight	39111610
Piano_glasses	Tool	Binoculars	41111717
Plastic_eye_models	Tool	Training	42301501
Pointers	Tool	Lasers	41115307
Print_readers	Tool	OpticalCharacterRecognitionSystems	43211717
Reading_stands	Tool	SlopedReadingTables	56121009
Signature_guides	Tool	WritingAidsForThePhysicallyChallenged	42211710
Slicing_guides	Tool	ParingBoardsForThePhysicallyChallenged	42211908
Stacking_rings	Tool	BuildingBlocks	60141006
Stand_magnifiers	Tool	Magnifiers	41111713
Stop_watches	Tool	PocketWatches	54111502
Tactile_maps	Tool	BrailleDevicesForThePhysicallyChallenged	42211702
Worthmore_four-dot_test_devices	Tool	BinocularVisionTestSets	42183046
Writing_guides	Tool	WritingAidsForThePhysicallyChallenged	42211710
Above-the-knee_prosthetics	Tool	LowerExtremityProstheticDevices	42242001
Adjusting_tables	Tool	PatientCareBedsForSpecialtyCare	42191808
Aquacisers	Tool	Therapy	42251613
Arm_prosthetics	Tool	UpperExtremityProstheticDevices	42242002
Axial-resistance_shoulder_wheels	Tool	Therapy	42251805
Babinski_hammers	Tool	Mallets	42182302
Below-the-knee_prosthetics	Tool	LowerExtremityProstheticDevices	42242001
Biofeedback_units	Tool	BiofeedbackDevices	42182314
Biomechanical_ankle_platform_system_BAPS_systems	Tool	Therapy	42251620
Bolsters_wedges	Tool	Therapy	42251601
Cervical_pivots	Tool	PivotalTractionTherapySupplies	42242107
Compression_garments	Tool	CompressionSocks	42142802
Computerized_dynamic_posturography_(CDP)_balance_test_systems	Tool	Therapy	42251611
