jobId	occupationId
Tenders	Welding,_Soldering,_and_Brazing_Machine_Setters,_Operators,_and_Tenders
Tenders	Shoe_Machine_Operators_and_Tenders
Tenders	Textile_Bleaching_and_Dyeing_Machine_Operators_and_Tenders
Tenders	Textile_Cutting_Machine_Setters,_Operators,_and_Tenders
Tenders	Textile_Knitting_and_Weaving_Machine_Setters,_Operators,_and_Tenders
Tenders	Textile_Winding,_Twisting,_and_Drawing_Out_Machine_Setters,_Operators,_and_Tenders
Tenders	Chemical_Equipment_Operators_and_Tenders
Tenders	Separating,_Filtering,_Clarifying,_Precipitating,_and_Still_Machine_Setters,_Operators,_and_Tenders
Tenders	Crushing,_Grinding,_and_Polishing_Machine_Setters,_Operators,_and_Tenders
Tenders	Mixing_and_Blending_Machine_Setters,_Operators,_and_Tenders
Tenders	Cutting_and_Slicing_Machine_Setters,_Operators,_and_Tenders
Tenders	Extruding,_Forming,_Pressing,_and_Compacting_Machine_Setters,_Operators,_and_Tenders
Tenders	Furnace,_Kiln,_Oven,_Drier,_and_Kettle_Operators_and_Tenders
Tenders	Packaging_and_Filling_Machine_Operators_and_Tenders
Tenders	Coating,_Painting,_and_Spraying_Machine_Setters,_Operators,_and_Tenders
Tenders	Adhesive_Bonding_Machine_Operators_and_Tenders
Tenders	Cleaning,_Washing,_and_Metal_Pickling_Equipment_Operators_and_Tenders
Tenders	Cooling_and_Freezing_Equipment_Operators_and_Tenders
Tenders	Paper_Goods_Machine_Setters,_Operators,_and_Tenders
Tenders	Conveyor_Operators_and_Tenders
TendersWood	Sawing_Machine_Setters,_Operators,_and_Tenders,_Wood
Testers	Software_Quality_Assurance_Analysts_and_Testers
TherapistsAllOther	Therapists,_All_Other
TicketTakers	Ushers,_Lobby_Attendants,_and_Ticket_Takers
Timekeeping	Human_Resources_Assistants,_Except_Payroll_and_Timekeeping
TimekeepingClerks	Payroll_and_Timekeeping_Clerks
TireBuilders	Tire_Builders
TowerOperators	Crane_and_Tower_Operators
TrackSwitchRepairers	Signal_and_Track_Switch_Repairers
TractorOperators	Industrial_Truck_and_Tractor_Operators
TractorTrailerTruckDrivers	Heavy_and_Tractor-Trailer_Truck_Drivers
TrafficTechnicians	Traffic_Technicians
Translators	Interpreters_and_Translators
TransportationEngineers	Transportation_Engineers
TransportationInspectors	Transportation_Inspectors
TransportationPlanners	Transportation_Planners
TransportationSecurityScreeners	Transportation_Security_Screeners
TransportationWorkersAllOther	Transportation_Workers,_All_Other
Travel	Sales_Representatives_of_Services,_Except_Advertising,_Insurance,_Financial_Services,_and_Travel
TravelAgents	Travel_Agents
TravelClerks	Reservation_and_Transportation_Ticket_Agents_and_Travel_Clerks
TravelGuides	Travel_Guides
TreatingPractitionersAllOther	Healthcare_Diagnosing_or_Treating_Practitioners,_All_Other
Trimmers	Meat,_Poultry,_and_Fish_Cutters_and_Trimmers
TrimmersHand	Cutters_and_Trimmers,_Hand
Tuners	Musical_Instrument_Repairers_and_Tuners
Tutors	Tutors
Typists	Word_Processors_and_Typists
UndergroundMiningMachineOperatorsAllOther	Underground_Mining_Machine_Operators,_All_Other
Upholsterers	Upholsterers
Urologists	Urologists
ValidationEngineers	Validation_Engineers
VehicleOperators	First-Line_Supervisors_of_Material-Moving_Machine_and_Vehicle_Operators
Veterinarians	Veterinarians
VideoEditors	Film_and_Video_Editors
VideoGameDesigners	Video_Game_Designers
VideoTechnicians	Audio_and_Video_Technicians
VisionRehabilitationTherapists	Low_Vision_Therapists,_Orientation_and_Mobility_Specialists,_and_Vision_Rehabilitation_Therapists
Waitresses	Waiters_and_Waitresses
Wall	Insulation_Workers,_Floor,_Ceiling,_and_Wall
WatercraftServiceAttendants	Automotive_and_Watercraft_Service_Attendants
WaterResourceSpecialists	Water_Resource_Specialists
WaterWastewaterEngineers	Water_Wastewater_Engineers
WebAdministrators	Web_Administrators
WebDevelopers	Web_Developers
Weighers	Inspectors,_Testers,_Sorters,_Samplers,_and_Weighers
WellheadPumpers	Pump_Operators,_Except_Wellhead_Pumpers
WellheadPumpers	Wellhead_Pumpers
WellnessCoordinators	Fitness_and_Wellness_Coordinators
WildlifeBiologists	Zoologists_and_Wildlife_Biologists
WinchOperators	Hoist_and_Winch_Operators
WindEnergyDevelopmentManagers	Wind_Energy_Development_Managers
WindEnergyEngineers	Wind_Energy_Engineers
WindEnergyOperationsManagers	Wind_Energy_Operations_Managers
WindowTrimmers	Merchandise_Displayers_and_Window_Trimmers
WindTurbineServiceTechnicians	Wind_Turbine_Service_Technicians
WoodworkersAllOther	Woodworkers,_All_Other
Workers	Prepress_Technicians_and_Workers
Yardmasters	Railroad_Conductors_and_Yardmasters
