startupId	industryId
SeriesBEducationalSupportServicesStartup	6117
SeriesBElectricalEquipmentApplianceComponentManufacturingStartup	335
SeriesBElectricalEquipmentManufacturingStartup	3353
SeriesBElectricLightingEquipmentManufacturingStartup	3351
SeriesBElectricPowerGenerationTransmissionDistributionStartup	2211
SeriesBElectronicPrecisionEquipmentRepairMaintenanceStartup	8112
SeriesBElectronicsApplianceRetailersStartup	4492
SeriesBElementarySecondarySchoolsStartup	6111
SeriesBEmploymentServicesStartup	5613
SeriesBEngineTurbinePowerTransmissionEquipmentManufacturingStartup	3336
SeriesBExecutiveLegislativeOtherGeneralGovernmentSupportStartup	921
SeriesBExecutiveLegislativeOtherGeneralGovernmentSupportStartup	9211
SeriesBFabricatedMetalProductManufacturingStartup	332
SeriesBFabricMillsStartup	3132
SeriesBFacilitiesSupportServicesStartup	5612
SeriesBFarmProductRawMaterialMerchantWholesalersStartup	4245
SeriesBFiberYarnThreadMillsStartup	3131
SeriesBFinanceInsuranceStartup	52
SeriesBFishingHuntingTrappingStartup	114
SeriesBFishingStartup	1141
SeriesBFloristsStartup	4593
SeriesBFoodBeverageRetailersStartup	445
SeriesBFoodManufacturingStartup	311
SeriesBFoodServicesDrinkingPlacesStartup	722
SeriesBFootwearManufacturingStartup	3162
SeriesBForestNurseriesGatheringForestProductsStartup	1132
SeriesBForestryLoggingStartup	113
SeriesBForgingStampingStartup	3321
SeriesBFoundationStructureBuildingExteriorContractorsStartup	2381
SeriesBFoundriesStartup	3315
SeriesBFreightTransportationArrangementStartup	4885
SeriesBFruitTreeNutFarmingStartup	1113
SeriesBFruitVegetablePreservingSpecialtyFoodManufacturingStartup	3114
SeriesBFuelDealersStartup	4572
SeriesBFundsTrustsOtherFinancialVehiclesStartup	525
SeriesBFurnitureHomeFurnishingMerchantWholesalersStartup	4232
SeriesBFurnitureHomeFurnishingsElectronicsApplianceRetailersStartup	449
SeriesBFurnitureHomeFurnishingsRetailersStartup	4491
SeriesBFurnitureRelatedProductManufacturingStartup	337
SeriesBGamblingIndustriesStartup	7132
SeriesBGasolineStationsFuelDealersStartup	457
SeriesBGasolineStationsStartup	4571
SeriesBGeneralFreightTruckingStartup	4841
SeriesBGeneralMedicalSurgicalHospitalsStartup	6221
SeriesBGeneralMerchandiseRetailersStartup	455
SeriesBGeneralRentalCentersStartup	5323
SeriesBGlassGlassProductManufacturingStartup	3272
SeriesBGrainOilseedMillingStartup	3112
SeriesBGrantmakingGivingServicesStartup	8132
SeriesBGreenhouseNurseryFloricultureProductionStartup	1114
SeriesBGroceryConvenienceRetailersStartup	4451
SeriesBGroceryRelatedProductMerchantWholesalersStartup	4244
SeriesBHardwareManufacturingStartup	3325
SeriesBHardwarePlumbingHeatingEquipmentSuppliesMerchantWholesalersStartup	4237
SeriesBHealthCareSocialAssistanceStartup	62
SeriesBHealthPersonalCareRetailersStartup	456
SeriesBHealthPersonalCareRetailersStartup	4561
SeriesBHeavyCivilEngineeringConstructionStartup	237
SeriesBHighwayStreetBridgeConstructionStartup	2373
SeriesBHogPigFarmingStartup	1122
SeriesBHomeHealthCareServicesStartup	6216
SeriesBHospitalsStartup	622
SeriesBHouseholdApplianceManufacturingStartup	3352
SeriesBHouseholdAppliancesElectricalElectronicGoodsMerchantWholesalersStartup	4236
SeriesBHouseholdInstitutionalFurnitureKitchenCabinetManufacturingStartup	3371
SeriesBHuntingTrappingStartup	1142
SeriesBIndependentArtistsWritersPerformersStartup	7115
SeriesBIndividualFamilyServicesStartup	6241
SeriesBIndustrialMachineryManufacturingStartup	3332
SeriesBInformationStartup	51
SeriesBInlandWaterTransportationStartup	4832
SeriesBInsuranceCarriersRelatedActivitiesStartup	524
SeriesBInsuranceCarriersStartup	5241
SeriesBInsuranceEmployeeBenefitFundsStartup	5251
SeriesBInterurbanRuralBusTransportationStartup	4852
SeriesBInvestigationSecurityServicesStartup	5616
SeriesBIronSteelMillsFerroalloyManufacturingStartup	3311
SeriesBJewelryLuggageLeatherGoodsRetailersStartup	4583
SeriesBJuniorCollegesStartup	6112
SeriesBJusticePublicOrderSafetyActivitiesStartup	922
SeriesBJusticePublicOrderSafetyActivitiesStartup	9221
SeriesBLandSubdivisionStartup	2372
SeriesBLawnGardenEquipmentSuppliesRetailersStartup	4442
SeriesBLeatherAlliedProductManufacturingStartup	316
SeriesBLeatherHideTanningFinishingStartup	3161
SeriesBLegalServicesStartup	5411
SeriesBLessorsNonfinancialIntangibleAssetsExceptCopyrightedWorksStartup	533
SeriesBLessorsNonfinancialIntangibleAssetsExceptCopyrightedWorksStartup	5331
SeriesBLessorsRealEstateStartup	5311
SeriesBLimeGypsumProductManufacturingStartup	3274
SeriesBLocalMessengersLocalDeliveryStartup	4922
SeriesBLoggingStartup	1133
SeriesBLumberOtherConstructionMaterialsMerchantWholesalersStartup	4233
SeriesBMachineryEquipmentSuppliesMerchantWholesalersStartup	4238
SeriesBMachineryManufacturingStartup	333
SeriesBMachineShopsTurnedProductScrewNutBoltManufacturingStartup	3327
SeriesBManagementCompaniesEnterprisesStartup	55
SeriesBManagementCompaniesEnterprisesStartup	551
SeriesBManagementCompaniesEnterprisesStartup	5511
SeriesBManagementScientificTechnicalConsultingServicesStartup	5416
SeriesBManufacturingReproducingMagneticOpticalMediaStartup	3346
SeriesBMediaStreamingDistributionServicesSocialNetworksOtherMediaNetworksContentProvidersStartup	5162
SeriesBMedicalDiagnosticLaboratoriesStartup	6215
SeriesBMedicalEquipmentSuppliesManufacturingStartup	3391
SeriesBMerchantWholesalersDurableGoodsStartup	423
SeriesBMerchantWholesalersNondurableGoodsStartup	424
SeriesBMetalMineralExceptPetroleumMerchantWholesalersStartup	4235
SeriesBMetalOreMiningStartup	2122
SeriesBMetalworkingMachineryManufacturingStartup	3335
SeriesBMiningExceptOilGasStartup	212
SeriesBMiningQuarryingOilGasExtractionStartup	21
SeriesBMiscellaneousDurableGoodsMerchantWholesalersStartup	4239
SeriesBMiscellaneousManufacturingStartup	339
SeriesBMiscellaneousNondurableGoodsMerchantWholesalersStartup	4249
SeriesBMonetaryAuthoritiesCentralBankStartup	521
SeriesBMonetaryAuthoritiesCentralBankStartup	5211
SeriesBMotionPictureSoundRecordingIndustriesStartup	512
SeriesBMotionPictureVideoIndustriesStartup	5121
SeriesBMotorVehicleBodyTrailerManufacturingStartup	3362
SeriesBMotorVehicleManufacturingStartup	3361
SeriesBMotorVehicleMotorVehiclePartsSuppliesMerchantWholesalersStartup	4231
SeriesBMotorVehiclePartsDealersStartup	441
SeriesBMotorVehiclePartsManufacturingStartup	3363
SeriesBMuseumsHistoricalSitesSimilarInstitutionsStartup	712
SeriesBMuseumsHistoricalSitesSimilarInstitutionsStartup	7121
SeriesBNationalSecurityInternationalAffairsStartup	928
SeriesBNationalSecurityInternationalAffairsStartup	9281
SeriesBNaturalGasDistributionStartup	2212
SeriesBNavigationalMeasuringElectromedicalControlInstrumentsManufacturingStartup	3345
SeriesBNewspaperPeriodicalBookDirectoryPublishersStartup	5131
SeriesBNondepositoryCreditIntermediationStartup	5222
SeriesBNonferrousMetalExceptAluminumProductionProcessingStartup	3314
SeriesBNonmetallicMineralMiningQuarryingStartup	2123
SeriesBNonmetallicMineralProductManufacturingStartup	327
SeriesBNonresidentialBuildingConstructionStartup	2362
SeriesBNonscheduledAirTransportationStartup	4812
SeriesBNursingCareFacilitiesSkilledNursingFacilitiesStartup	6231
SeriesBNursingResidentialCareFacilitiesStartup	623
SeriesBOfficeAdministrativeServicesStartup	5611
SeriesBOfficeFurnitureIncludingFixturesManufacturingStartup	3372
SeriesBOfficesDentistsStartup	6212
SeriesBOfficesOtherHealthPractitionersStartup	6213
SeriesBOfficesPhysiciansStartup	6211
SeriesBOfficesRealEstateAgentsBrokersStartup	5312
SeriesBOfficeSuppliesStationeryGiftRetailersStartup	4594
SeriesBOilGasExtractionStartup	211
SeriesBOilGasExtractionStartup	2111
SeriesBOilseedGrainFarmingStartup	1111
SeriesBOtherAmbulatoryHealthCareServicesStartup	6219
SeriesBOtherAmusementRecreationIndustriesStartup	7139
SeriesBOtherAnimalProductionStartup	1129
SeriesBOtherChemicalProductPreparationManufacturingStartup	3259
SeriesBOtherCropFarmingStartup	1119
SeriesBOtherElectricalEquipmentComponentManufacturingStartup	3359
SeriesBOtherFabricatedMetalProductManufacturingStartup	3329
SeriesBOtherFinancialInvestmentActivitiesStartup	5239
SeriesBOtherFoodManufacturingStartup	3119
SeriesBOtherFurnitureRelatedProductManufacturingStartup	3379
SeriesBOtherGeneralPurposeMachineryManufacturingStartup	3339
SeriesBOtherHeavyCivilEngineeringConstructionStartup	2379
SeriesBOtherInvestmentPoolsFundsStartup	5259
SeriesBOtherLeatherAlliedProductManufacturingStartup	3169
SeriesBOtherMiscellaneousManufacturingStartup	3399
SeriesBOtherMiscellaneousRetailersStartup	4599
SeriesBOtherMotorVehicleDealersStartup	4412
SeriesBOtherNonmetallicMineralProductManufacturingStartup	3279
SeriesBOtherPersonalServicesStartup	8129
SeriesBOtherPipelineTransportationStartup	4869
SeriesBOtherProfessionalScientificTechnicalServicesStartup	5419
SeriesBOtherResidentialCareFacilitiesStartup	6239
SeriesBOtherSchoolsInstructionStartup	6116
SeriesBOtherServicesExceptPublicAdministrationStartup	81
SeriesBOtherSpecialtyTradeContractorsStartup	2389
SeriesBOtherSupportActivitiesTransportationStartup	4889
SeriesBOtherSupportServicesStartup	5619
SeriesBOtherTextileProductMillsStartup	3149
SeriesBOtherTransitGroundPassengerTransportationStartup	4859
SeriesBOtherTransportationEquipmentManufacturingStartup	3369
SeriesBOtherWoodProductManufacturingStartup	3219
SeriesBOutpatientCareCentersStartup	6214
SeriesBPaintCoatingAdhesiveManufacturingStartup	3255
SeriesBPaperManufacturingStartup	322
SeriesBPaperPaperProductMerchantWholesalersStartup	4241
SeriesBPerformingArtsCompaniesStartup	7111
SeriesBPerformingArtsSpectatorSportsRelatedIndustriesStartup	711
SeriesBPersonalCareServicesStartup	8121
SeriesBPersonalHouseholdGoodsRepairMaintenanceStartup	8114
SeriesBPersonalLaundryServicesStartup	812
SeriesBPesticideFertilizerOtherAgriculturalChemicalManufacturingStartup	3253
SeriesBPetroleumCoalProductsManufacturingStartup	324
SeriesBPetroleumCoalProductsManufacturingStartup	3241
SeriesBPetroleumPetroleumProductsMerchantWholesalersStartup	4247
SeriesBPharmaceuticalMedicineManufacturingStartup	3254
SeriesBPipelineTransportationCrudeOilStartup	4861
SeriesBPipelineTransportationNaturalGasStartup	4862
SeriesBPipelineTransportationStartup	486
SeriesBPlasticsProductManufacturingStartup	3261
SeriesBPlasticsRubberProductsManufacturingStartup	326
SeriesBPostalServiceStartup	491
SeriesBPostalServiceStartup	4911
SeriesBPoultryEggProductionStartup	1123
SeriesBPrimaryMetalManufacturingStartup	331
SeriesBPrintingRelatedSupportActivitiesStartup	323
SeriesBPrintingRelatedSupportActivitiesStartup	3231
SeriesBPrivateHouseholdsStartup	814
SeriesBPrivateHouseholdsStartup	8141
SeriesBProfessionalCommercialEquipmentSuppliesMerchantWholesalersStartup	4234
SeriesBProfessionalScientificTechnicalServicesStartup	54
SeriesBProfessionalScientificTechnicalServicesStartup	541
SeriesBPromotersPerformingArtsSportsSimilarEventsStartup	7113
SeriesBPsychiatricSubstanceAbuseHospitalsStartup	6222
SeriesBPublicAdministrationStartup	92
SeriesBPublishingIndustriesStartup	513
SeriesBPulpPaperPaperboardMillsStartup	3221
SeriesBRadioTelevisionBroadcastingStationsStartup	5161
SeriesBRailroadRollingStockManufacturingStartup	3365
SeriesBRailTransportationStartup	482
SeriesBRailTransportationStartup	4821
SeriesBRealEstateRentalLeasingStartup	53
SeriesBRealEstateStartup	531
SeriesBReligiousGrantmakingCivicProfessionalSimilarOrganizationsStartup	813
SeriesBReligiousOrganizationsStartup	8131
SeriesBRemediationOtherWasteManagementServicesStartup	5629
SeriesBRentalLeasingServicesStartup	532
SeriesBRepairMaintenanceStartup	811
SeriesBResidentialBuildingConstructionStartup	2361
SeriesBResidentialIntellectualDevelopmentalDisabilityMentalHealthSubstanceAbuseFacilitiesStartup	6232
SeriesBResinSyntheticRubberArtificialSyntheticFibersFilamentsManufacturingStartup	3252
SeriesBRestaurantsOtherEatingPlacesStartup	7225
SeriesBRoomingBoardingHousesDormitoriesWorkers'CampsStartup	7213
SeriesBRubberProductManufacturingStartup	3262
SeriesBRvRecreationalVehicleParksRecreationalCampsStartup	7212
SeriesBSatelliteTelecommunicationsStartup	5174
SeriesBSawmillsWoodPreservationStartup	3211
SeriesBScenicSightseeingTransportationLandStartup	4871
SeriesBScenicSightseeingTransportationOtherStartup	4879
SeriesBScenicSightseeingTransportationStartup	487
SeriesBScenicSightseeingTransportationWaterStartup	4872
SeriesBScheduledAirTransportationStartup	4811
SeriesBSchoolEmployeeBusTransportationStartup	4854
SeriesBScientificResearchDevelopmentServicesStartup	5417
SeriesBSeafoodProductPreparationPackagingStartup	3117
SeriesBSecuritiesCommodityContractsIntermediationBrokerageStartup	5231
SeriesBSecuritiesCommodityContractsOtherFinancialInvestmentsRelatedActivitiesStartup	523
SeriesBSecuritiesCommodityExchangesStartup	5232
SeriesBSemiconductorOtherElectronicComponentManufacturingStartup	3344
SeriesBServicesBuildingsDwellingsStartup	5617
SeriesBSheepGoatFarmingStartup	1124
SeriesBShipBoatBuildingStartup	3366
SeriesBShoeRetailersStartup	4582
SeriesBSoapCleaningCompoundToiletPreparationManufacturingStartup	3256
SeriesBSocialAdvocacyOrganizationsStartup	8133
SeriesBSocialAssistanceStartup	624
SeriesBSoftwarePublishersStartup	5132
SeriesBSoundRecordingIndustriesStartup	5122
SeriesBSpaceResearchTechnologyStartup	927
SeriesBSpaceResearchTechnologyStartup	9271
SeriesBSpecialFoodServicesStartup	7223
SeriesBSpecializedDesignServicesStartup	5414
SeriesBSpecializedFreightTruckingStartup	4842
SeriesBSpecialtyExceptPsychiatricSubstanceAbuseHospitalsStartup	6223
SeriesBSpecialtyFoodRetailersStartup	4452
SeriesBSpecialtyTradeContractorsStartup	238
SeriesBSpectatorSportsStartup	7112
SeriesBSportingGoodsHobbyMusicalInstrumentBookMiscellaneousRetailersStartup	459
SeriesBSportingGoodsHobbyMusicalInstrumentRetailersStartup	4591
SeriesBSpringWireProductManufacturingStartup	3326
SeriesBSteelProductManufacturingPurchasedSteelStartup	3312
SeriesBSugarConfectioneryProductManufacturingStartup	3113
SeriesBSupportActivitiesAgricultureForestryStartup	115
SeriesBSupportActivitiesAirTransportationStartup	4881
SeriesBSupportActivitiesAnimalProductionStartup	1152
SeriesBSupportActivitiesCropProductionStartup	1151
SeriesBSupportActivitiesForestryStartup	1153
SeriesBSupportActivitiesMiningStartup	213
SeriesBSupportActivitiesMiningStartup	2131
SeriesBSupportActivitiesRailTransportationStartup	4882
SeriesBSupportActivitiesRoadTransportationStartup	4884
SeriesBSupportActivitiesTransportationStartup	488
SeriesBSupportActivitiesWaterTransportationStartup	4883
SeriesBTaxiLimousineServiceStartup	4853
SeriesBTechnicalTradeSchoolsStartup	6115
SeriesBTelecommunicationsStartup	517
SeriesBTextileFabricFinishingFabricCoatingMillsStartup	3133
SeriesBTextileFurnishingsMillsStartup	3141
SeriesBTextileMillsStartup	313
SeriesBTextileProductMillsStartup	314
SeriesBTimberTractOperationsStartup	1131
SeriesBTobaccoManufacturingStartup	3122
SeriesBTransitGroundPassengerTransportationStartup	485
SeriesBTransportationEquipmentManufacturingStartup	336
SeriesBTravelArrangementReservationServicesStartup	5615
SeriesBTravelerAccommodationStartup	7211
SeriesBTruckTransportationStartup	484
SeriesBUrbanTransitSystemsStartup	4851
SeriesBUsedMerchandiseRetailersStartup	4595
SeriesBUtilitiesStartup	22
SeriesBUtilitiesStartup	221
SeriesBUtilitySystemConstructionStartup	2371
SeriesBVegetableMelonFarmingStartup	1112
SeriesBVeneerPlywoodEngineeredWoodProductManufacturingStartup	3212
SeriesBVentilationHeatingAirConditioningCommercialRefrigerationEquipmentManufacturingStartup	3334
SeriesBVocationalRehabilitationServicesStartup	6243
SeriesBWarehouseClubsSupercentersOtherGeneralMerchandiseRetailersStartup	4552
SeriesBWarehousingStorageStartup	493
SeriesBWarehousingStorageStartup	4931
SeriesBWasteCollectionStartup	5621
SeriesBWasteManagementRemediationServicesStartup	562
SeriesBWasteTreatmentDisposalStartup	5622
SeriesBWaterSewageOtherSystemsStartup	2213
SeriesBWaterTransportationStartup	483
SeriesBWebSearchPortalsLibrariesArchivesOtherInformationServicesStartup	519
SeriesBWebSearchPortalsLibrariesArchivesOtherInformationServicesStartup	5192
SeriesBWholesaleTradeAgentsBrokersStartup	425
SeriesBWholesaleTradeAgentsBrokersStartup	4251
SeriesBWholesaleTradeStartup	42
SeriesBWiredWirelessTelecommunicationsExceptSatelliteStartup	5171
SeriesBWoodProductManufacturingStartup	321
SeriesCAccommodationFoodServicesStartup	72
SeriesCAccommodationStartup	721
SeriesCAccountingTaxPreparationBookkeepingPayrollServicesStartup	5412
SeriesCActivitiesRelatedCreditIntermediationStartup	5223
SeriesCActivitiesRelatedRealEstateStartup	5313
SeriesCAdministrationEconomicProgramsStartup	926
SeriesCAdministrationEconomicProgramsStartup	9261
SeriesCAdministrationEnvironmentalQualityProgramsStartup	924
SeriesCAdministrationEnvironmentalQualityProgramsStartup	9241
SeriesCAdministrationHousingProgramsUrbanPlanningCommunityDevelopmentStartup	925
SeriesCAdministrationHousingProgramsUrbanPlanningCommunityDevelopmentStartup	9251
SeriesCAdministrationHumanResourceProgramsStartup	923
SeriesCAdministrationHumanResourceProgramsStartup	9231
SeriesCAdministrativeSupportServicesStartup	561
SeriesCAdministrativeSupportWasteManagementRemediationServicesStartup	56
SeriesCAdvertisingPublicRelationsRelatedServicesStartup	5418
SeriesCAerospaceProductPartsManufacturingStartup	3364
SeriesCAgenciesBrokeragesOtherInsuranceRelatedActivitiesStartup	5242
SeriesCAgentsManagersArtistsAthletesEntertainersOtherPublicFiguresStartup	7114
SeriesCAgricultureConstructionMiningMachineryManufacturingStartup	3331
SeriesCAgricultureForestryFishingHuntingStartup	11
SeriesCAirTransportationStartup	481
SeriesCAllOtherTelecommunicationsStartup	5178
SeriesCAluminaAluminumProductionProcessingStartup	3313
SeriesCAmbulatoryHealthCareServicesStartup	621
SeriesCAmusementGamblingRecreationIndustriesStartup	713
SeriesCAmusementParksArcadesStartup	7131
SeriesCAnimalFoodManufacturingStartup	3111
SeriesCAnimalProductionAquacultureStartup	112
SeriesCAnimalSlaughteringProcessingStartup	3116
SeriesCApparelAccessoriesOtherApparelManufacturingStartup	3159
SeriesCApparelKnittingMillsStartup	3151
SeriesCApparelManufacturingStartup	315
SeriesCApparelPieceGoodsNotionsMerchantWholesalersStartup	4243
SeriesCAquacultureStartup	1125
SeriesCArchitecturalEngineeringRelatedServicesStartup	5413
SeriesCArchitecturalStructuralMetalsManufacturingStartup	3323
SeriesCArtsEntertainmentRecreationStartup	71
SeriesCAudioVideoEquipmentManufacturingStartup	3343
SeriesCAutomobileDealersStartup	4411
SeriesCAutomotiveEquipmentRentalLeasingStartup	5321
SeriesCAutomotivePartsAccessoriesTireRetailersStartup	4413
SeriesCAutomotiveRepairMaintenanceStartup	8111
SeriesCBakeriesTortillaManufacturingStartup	3118
SeriesCBasicChemicalManufacturingStartup	3251
SeriesCBeerWineDistilledAlcoholicBeverageMerchantWholesalersStartup	4248
SeriesCBeerWineLiquorRetailersStartup	4453
SeriesCBeverageManufacturingStartup	3121
SeriesCBeverageTobaccoProductManufacturingStartup	312
SeriesCBoilerTankShippingContainerManufacturingStartup	3324
SeriesCBookRetailersNewsDealersStartup	4592
SeriesCBroadcastingContentProvidersStartup	516
SeriesCBuildingEquipmentContractorsStartup	2382
SeriesCBuildingFinishingContractorsStartup	2383
SeriesCBuildingMaterialGardenEquipmentSuppliesDealersStartup	444
SeriesCBuildingMaterialSuppliesDealersStartup	4441
SeriesCBusinessProfessionalLaborPoliticalSimilarOrganizationsStartup	8139
SeriesCBusinessSchoolsComputerManagementTrainingStartup	6114
SeriesCBusinessSupportServicesStartup	5614
SeriesCCattleRanchingFarmingStartup	1121
SeriesCCementConcreteProductManufacturingStartup	3273
SeriesCCharterBusIndustryStartup	4855
SeriesCChemicalAlliedProductsMerchantWholesalersStartup	4246
SeriesCChemicalManufacturingStartup	325
SeriesCChildCareServicesStartup	6244
SeriesCCivicSocialOrganizationsStartup	8134
SeriesCClayProductRefractoryManufacturingStartup	3271
SeriesCClothingClothingAccessoriesRetailersStartup	4581
SeriesCClothingClothingAccessoriesShoeJewelryRetailersStartup	458
SeriesCCoalMiningStartup	2121
SeriesCCoatingEngravingHeatTreatingAlliedActivitiesStartup	3328
SeriesCCollegesUniversitiesProfessionalSchoolsStartup	6113
SeriesCCommercialIndustrialMachineryEquipmentExceptAutomotiveElectronicRepairMaintenanceStartup	8113
SeriesCCommercialIndustrialMachineryEquipmentRentalLeasingStartup	5324
SeriesCCommercialServiceIndustryMachineryManufacturingStartup	3333
SeriesCCommunicationsEquipmentManufacturingStartup	3342
SeriesCCommunityFoodHousingEmergencyOtherReliefServicesStartup	6242
SeriesCComputerElectronicProductManufacturingStartup	334
SeriesCComputerPeripheralEquipmentManufacturingStartup	3341
SeriesCComputerSystemsDesignRelatedServicesStartup	5415
SeriesCComputingInfrastructureProvidersDataProcessingWebHostingRelatedServicesStartup	518
SeriesCComputingInfrastructureProvidersDataProcessingWebHostingRelatedServicesStartup	5182
SeriesCConstructionBuildingsStartup	236
SeriesCConstructionStartup	23
SeriesCConsumerGoodsRentalStartup	5322
SeriesCContinuingCareRetirementCommunitiesAssistedLivingFacilitiesElderlyStartup	6233
SeriesCConvertedPaperProductManufacturingStartup	3222
SeriesCCouriersExpressDeliveryServicesStartup	4921
SeriesCCouriersMessengersStartup	492
SeriesCCreditIntermediationRelatedActivitiesStartup	522
SeriesCCropProductionStartup	111
SeriesCCutleryHandtoolManufacturingStartup	3322
SeriesCCutSewApparelManufacturingStartup	3152
SeriesCDairyProductManufacturingStartup	3115
SeriesCDeathCareServicesStartup	8122
SeriesCDeepSeaCoastalGreatLakesWaterTransportationStartup	4831
SeriesCDepartmentStoresStartup	4551
SeriesCDepositoryCreditIntermediationStartup	5221
SeriesCDrinkingPlacesAlcoholicBeveragesStartup	7224
SeriesCDrugsDruggists'SundriesMerchantWholesalersStartup	4242
SeriesCDrycleaningLaundryServicesStartup	8123
SeriesCEducationalServicesStartup	61
SeriesCEducationalServicesStartup	611
SeriesCEducationalSupportServicesStartup	6117
SeriesCElectricalEquipmentApplianceComponentManufacturingStartup	335
SeriesCElectricalEquipmentManufacturingStartup	3353
SeriesCElectricLightingEquipmentManufacturingStartup	3351
SeriesCElectricPowerGenerationTransmissionDistributionStartup	2211
SeriesCElectronicPrecisionEquipmentRepairMaintenanceStartup	8112
SeriesCElectronicsApplianceRetailersStartup	4492
SeriesCElementarySecondarySchoolsStartup	6111
SeriesCEmploymentServicesStartup	5613
SeriesCEngineTurbinePowerTransmissionEquipmentManufacturingStartup	3336
SeriesCExecutiveLegislativeOtherGeneralGovernmentSupportStartup	921
SeriesCExecutiveLegislativeOtherGeneralGovernmentSupportStartup	9211
SeriesCFabricatedMetalProductManufacturingStartup	332
SeriesCFabricMillsStartup	3132
SeriesCFacilitiesSupportServicesStartup	5612
SeriesCFarmProductRawMaterialMerchantWholesalersStartup	4245
SeriesCFiberYarnThreadMillsStartup	3131
SeriesCFinanceInsuranceStartup	52
SeriesCFishingHuntingTrappingStartup	114
SeriesCFishingStartup	1141
SeriesCFloristsStartup	4593
SeriesCFoodBeverageRetailersStartup	445
SeriesCFoodManufacturingStartup	311
SeriesCFoodServicesDrinkingPlacesStartup	722
SeriesCFootwearManufacturingStartup	3162
SeriesCForestNurseriesGatheringForestProductsStartup	1132
SeriesCForestryLoggingStartup	113
SeriesCForgingStampingStartup	3321
SeriesCFoundationStructureBuildingExteriorContractorsStartup	2381
SeriesCFoundriesStartup	3315
SeriesCFreightTransportationArrangementStartup	4885
SeriesCFruitTreeNutFarmingStartup	1113
SeriesCFruitVegetablePreservingSpecialtyFoodManufacturingStartup	3114
SeriesCFuelDealersStartup	4572
SeriesCFundsTrustsOtherFinancialVehiclesStartup	525
SeriesCFurnitureHomeFurnishingMerchantWholesalersStartup	4232
SeriesCFurnitureHomeFurnishingsElectronicsApplianceRetailersStartup	449
SeriesCFurnitureHomeFurnishingsRetailersStartup	4491
SeriesCFurnitureRelatedProductManufacturingStartup	337
SeriesCGamblingIndustriesStartup	7132
SeriesCGasolineStationsFuelDealersStartup	457
SeriesCGasolineStationsStartup	4571
SeriesCGeneralFreightTruckingStartup	4841
SeriesCGeneralMedicalSurgicalHospitalsStartup	6221
SeriesCGeneralMerchandiseRetailersStartup	455
SeriesCGeneralRentalCentersStartup	5323
SeriesCGlassGlassProductManufacturingStartup	3272
SeriesCGrainOilseedMillingStartup	3112
SeriesCGrantmakingGivingServicesStartup	8132
SeriesCGreenhouseNurseryFloricultureProductionStartup	1114
SeriesCGroceryConvenienceRetailersStartup	4451
SeriesCGroceryRelatedProductMerchantWholesalersStartup	4244
SeriesCHardwareManufacturingStartup	3325
SeriesCHardwarePlumbingHeatingEquipmentSuppliesMerchantWholesalersStartup	4237
SeriesCHealthCareSocialAssistanceStartup	62
SeriesCHealthPersonalCareRetailersStartup	456
SeriesCHealthPersonalCareRetailersStartup	4561
SeriesCHeavyCivilEngineeringConstructionStartup	237
SeriesCHighwayStreetBridgeConstructionStartup	2373
SeriesCHogPigFarmingStartup	1122
SeriesCHomeHealthCareServicesStartup	6216
SeriesCHospitalsStartup	622
SeriesCHouseholdApplianceManufacturingStartup	3352
SeriesCHouseholdAppliancesElectricalElectronicGoodsMerchantWholesalersStartup	4236
SeriesCHouseholdInstitutionalFurnitureKitchenCabinetManufacturingStartup	3371
SeriesCHuntingTrappingStartup	1142
SeriesCIndependentArtistsWritersPerformersStartup	7115
SeriesCIndividualFamilyServicesStartup	6241
SeriesCIndustrialMachineryManufacturingStartup	3332
SeriesCInformationStartup	51
SeriesCInlandWaterTransportationStartup	4832
SeriesCInsuranceCarriersRelatedActivitiesStartup	524
SeriesCInsuranceCarriersStartup	5241
SeriesCInsuranceEmployeeBenefitFundsStartup	5251
SeriesCInterurbanRuralBusTransportationStartup	4852
SeriesCInvestigationSecurityServicesStartup	5616
SeriesCIronSteelMillsFerroalloyManufacturingStartup	3311
SeriesCJewelryLuggageLeatherGoodsRetailersStartup	4583
SeriesCJuniorCollegesStartup	6112
SeriesCJusticePublicOrderSafetyActivitiesStartup	922
SeriesCJusticePublicOrderSafetyActivitiesStartup	9221
SeriesCLandSubdivisionStartup	2372
SeriesCLawnGardenEquipmentSuppliesRetailersStartup	4442
SeriesCLeatherAlliedProductManufacturingStartup	316
SeriesCLeatherHideTanningFinishingStartup	3161
SeriesCLegalServicesStartup	5411
SeriesCLessorsNonfinancialIntangibleAssetsExceptCopyrightedWorksStartup	533
SeriesCLessorsNonfinancialIntangibleAssetsExceptCopyrightedWorksStartup	5331
SeriesCLessorsRealEstateStartup	5311
SeriesCLimeGypsumProductManufacturingStartup	3274
SeriesCLocalMessengersLocalDeliveryStartup	4922
SeriesCLoggingStartup	1133
SeriesCLumberOtherConstructionMaterialsMerchantWholesalersStartup	4233
SeriesCMachineryEquipmentSuppliesMerchantWholesalersStartup	4238
SeriesCMachineryManufacturingStartup	333
SeriesCMachineShopsTurnedProductScrewNutBoltManufacturingStartup	3327
SeriesCManagementCompaniesEnterprisesStartup	55
SeriesCManagementCompaniesEnterprisesStartup	551
SeriesCManagementCompaniesEnterprisesStartup	5511
SeriesCManagementScientificTechnicalConsultingServicesStartup	5416
